,time_stamp,Acceleration,Gravity,Lidar,Pixel,Velocity,Magnetic,Position,Orientation,Perception,Speed,Behavior
1626,2011-03-09 18:00:00,0.7703958591619999,-33.6784203682,-3.83623925264,309.98244705,3.3120878907599995,20.5636290526,0.7361381700640001,24.930388382199997,-87.80539425159999,300.552309326,walk
1627,2011-03-09 19:00:00,4.47543404324,-27.6838503663,-3.72179116639,286.88059097400003,77.8968152363,-30.1376282235,-0.634240238436,8.01427101856,196.100028409,301.214221421,run
1630,2011-03-09 22:00:00,3.4103312921599995,-10.7976279191,-1.67274515221,318.328207615,44.317726281000006,-2.7883964903900003,1.18340935957,37.1475973169,-66.1692642385,301.063931348,wait
1631,2011-03-09 23:00:00,1.1823482566299999,-27.4592289385,-8.73846204885,319.73048326099996,58.8460036241,-32.9547191826,0.715081738313,12.3092311016,-26.0672359219,300.461665418,wait
1632,2011-03-10 00:00:00,0.8386834252509999,-15.480297930999999,-1.52966700109,323.876072641,30.9493641631,-25.5595635833,0.991278191166,51.231465943,40.2144631814,300.199887248,run
1634,2011-03-10 02:00:00,3.95931937792,-19.2852677211,-11.054985363499998,298.697531633,7.070344388169999,35.4822443819,0.891537371286,51.823130614200004,-198.28065677200001,301.19584286,walk
1635,2011-03-10 03:00:00,3.46207231084,-0.9262940003650001,-5.44996966865,302.61723154,-16.2153372551,34.8017211839,-1.32037648984,31.295943254,55.583775021099996,301.313922385,walk
1636,2011-03-10 04:00:00,0.5948666858649999,-5.3434068192,-2.1136886762200002,306.455972067,62.429628193199996,8.61837593413,-0.344667454543,29.4627847471,4.62774342724,300.192042433,run
1637,2011-03-10 05:00:00,4.50371107536,-26.7790481262,-0.106082566612,316.544536927,55.892839237,-9.798497576599999,1.24156823288,56.4976579021,-201.314402106,301.161672503,run
1638,2011-03-10 06:00:00,2.39868783525,-5.55109119094,-5.066348565619999,306.175178974,89.0837659021,-20.5505583349,-0.238234535377,23.062200780500003,70.6642671204,300.870067748,walk
1639,2011-03-10 07:00:00,4.7333833962,-20.9438279122,-5.01115496941,309.696358049,49.026300656800004,16.645077423900002,0.664279890487,61.5334650546,-68.40900005729999,301.272952198,wait
1640,2011-03-10 08:00:00,2.7671685312400003,-14.808011215799999,-3.32207661915,295.545996533,30.462501665500003,5.758796565549999,-1.3286389697799998,54.67161118479999,0.7564661543950001,300.327659818,wait
1641,2011-03-10 09:00:00,0.424009108302,-7.335266806289999,-8.78809174682,290.579611027,-68.8852368963,3.6451500925199998,-1.15603852177,4.50711786555,-64.8447665857,299.96950865900004,run
1643,2011-03-10 11:00:00,4.27118986458,-29.0184018421,-6.33094374412,324.791495408,-51.5417163482,-15.7561536277,1.20059604739,55.7528194066,-7.248924324360001,301.18308179900004,run
1644,2011-03-10 12:00:00,3.5296368338199997,-23.3686285593,-9.25547649551,305.484631877,35.3319770876,30.9123884937,-0.765761356028,51.4273958583,29.100159990300003,300.856214068,walk
1645,2011-03-10 13:00:00,4.47469760076,-0.36170741044,-8.73169132052,301.973905271,123.65100931399999,15.3315996774,0.20017209671300001,62.283189156700004,80.9934007159,301.352507051,wait
1647,2011-03-10 15:00:00,2.64000698319,-29.04261069,-10.7738778974,318.674021318,-71.3700936054,-44.980106203199995,1.10381370004,17.881159893699998,-53.60895846729999,300.543400308,run
1648,2011-03-10 16:00:00,3.25199066242,-24.844058426900002,-4.02729466325,304.693665007,45.285945453400004,-0.166849944047,0.17748027016399998,2.17197802895,60.0114547996,301.173252074,walk
1649,2011-03-10 17:00:00,2.97145426793,-27.621476796,-3.0546852916100002,311.220773016,99.04311250399999,20.6514249483,0.929198674813,27.9435560667,-149.749710721,300.90812175400004,walk
1650,2011-03-10 18:00:00,1.15731467767,-29.0335336677,-5.64350012979,302.013877058,70.16466357350001,10.2561408589,-0.794226415951,36.5786209191,105.31286866,300.143082747,run
1652,2011-03-10 20:00:00,1.2405573203,-25.037401155500003,-7.96573584145,298.70727949,-75.4472190944,-33.1226119347,-1.47231780313,41.341276205,82.2279741713,300.090061011,wait
1653,2011-03-10 21:00:00,4.22807481116,-16.308632609300002,-8.01319651277,311.556364383,87.9292977522,9.882980814889999,1.19434279067,57.8159407562,49.4167071684,301.051707251,run
1656,2011-03-11 00:00:00,3.56964016133,-20.5521901879,-1.9719466428999999,306.314075985,37.010726812,23.0527649633,-1.22305278564,23.343487814099998,41.040024895100004,300.967968793,walk
1658,2011-03-11 02:00:00,3.1271768915599996,-12.420108321199999,-1.34675867303,295.222260229,-4.533983940530001,-2.56801306662,-1.33534201976,18.3584700972,-92.87221805969999,300.887290965,wait
1659,2011-03-11 03:00:00,1.29064824641,-7.85272773463,-1.32000771199,296.56090833900004,0.526180237623,-47.3281911862,-0.5531884549589999,43.06273103149999,-37.699981419299995,300.585169274,walk
1660,2011-03-11 04:00:00,3.2550380465400006,-24.9465198032,-5.22561173314,306.206564787,-52.9906594571,-51.4114662784,0.47362871856600003,61.030936528199994,4.964203916090001,300.971517924,run
1661,2011-03-11 05:00:00,1.8557359223099998,-25.951559304699998,-3.4051221557200004,303.388881535,47.6852700143,74.1866552617,-0.837702173632,45.1822000658,100.39307880700001,300.720445089,wait
1662,2011-03-11 06:00:00,1.4741043976800001,-33.320675213200005,-5.388535528919999,300.399673367,78.1922044979,47.107067561899996,0.750553429817,47.729615484700005,84.2691744878,300.366373312,walk
1665,2011-03-11 09:00:00,3.0677501327999996,-11.9293300441,-2.26405047535,318.368459365,37.2444159932,65.8326157,-0.192218282495,57.195413905,157.205621017,300.884791104,walk
1667,2011-03-11 11:00:00,4.69709435453,-2.07294921326,-4.10488017979,296.806877596,42.8425075588,-1.31322425601,1.17352661091,0.5896897582680001,6.36846870837,301.394804168,walk
1669,2011-03-11 13:00:00,3.75544903661,-27.8816590734,-1.53143391408,289.755259995,-6.806172579430001,-6.778758140110001,-1.06946283608,3.6805733091,121.816572816,301.125736493,run
1670,2011-03-11 14:00:00,1.05860667424,-4.092039788409999,-6.8424729291799995,291.673208019,37.4192961618,1.02205669405,-0.37153568616099997,28.661240490900003,15.7931478044,300.761818991,wait
1671,2011-03-11 15:00:00,4.150782630809999,-11.4307865656,-4.96855482325,302.181556589,2.12791901763,1.2337234347700001,0.648895937837,12.0970572896,30.5198457242,301.165440768,wait
1672,2011-03-11 16:00:00,1.20047577081,-11.706768625699999,-10.904732073699998,305.57835211400004,8.71223974512,8.05009538028,-0.6358336293869999,20.7228863154,44.6873398607,300.580145975,wait
1673,2011-03-11 17:00:00,3.15810372625,-13.0758025579,-0.7511849181170001,308.879616923,-15.308485793900001,-0.214300469483,0.881274474984,31.200545753000004,-40.1924722807,301.085617989,wait
1674,2011-03-11 18:00:00,3.5536978495,-33.2848031306,-10.162465536100001,305.465604623,-43.8126964689,25.9922185323,0.8557333304279999,47.795057073100004,59.7572947555,301.210072767,wait
1678,2011-03-11 22:00:00,4.51467951061,-9.343003385800001,-10.1114311819,295.58564868400003,60.0810129839,28.8138318958,1.00796915116,31.672889931599997,-122.98966686,301.668961756,walk
1680,2011-03-12 00:00:00,0.45204857847400004,-9.07925746259,-7.981295556060001,300.875719362,42.4431956863,9.99202769747,-1.22176663474,52.5017628327,21.5204998049,300.163166293,walk
1682,2011-03-12 02:00:00,0.526312633314,-16.5023075372,-11.2265177222,292.91697146,27.1774627665,30.829321000900002,0.37256982239200004,2.36511347887,140.803252889,300.233863607,run
1683,2011-03-12 03:00:00,0.863637316614,-22.0912221527,-9.71972822509,311.247438009,16.5292917503,-6.810417974859999,-1.0965595991,16.034938498699997,13.0949069849,300.128224154,run
1684,2011-03-12 04:00:00,0.632154451448,-7.06952795364,-10.6282036374,293.8607023,-63.8928827346,-18.4579194546,-1.39139693574,42.1137647662,-62.7805417913,300.17811219,walk
1688,2011-03-12 08:00:00,4.39533200679,-6.2952753254,-7.86378145535,314.020836213,-23.848424968299998,2.8671060079500004,0.901453036705,19.9049207574,8.997540605800001,301.175846043,run
1689,2011-03-12 09:00:00,4.867594304180001,-21.963558320700002,-8.45710343663,298.793170254,20.830937848199998,-12.538690389000001,-0.571407077624,18.989642263900002,8.59758085717,301.419575173,walk
1690,2011-03-12 10:00:00,3.02711003864,-21.0154120018,-7.66971914585,305.53016452099996,-40.4226675896,-50.6975746598,0.75801680992,46.714303160600004,222.19453366599998,301.124217423,run
1691,2011-03-12 11:00:00,4.8811913227999995,-8.02323409564,-2.1335568795,304.023778424,46.226018899799996,5.21594493878,0.9511183717880001,37.517490350799996,-23.4623145535,301.494062693,run
1692,2011-03-12 12:00:00,0.217257708575,-0.786109327512,-9.169223971280001,316.903202416,-15.4816879418,-18.7502871103,0.633864115352,17.337145677,0.738458318082,299.80471519900004,walk
1693,2011-03-12 13:00:00,4.74286384188,-33.8099752823,-2.8205343880799996,325.713638815,62.5397516886,14.842294371,1.2542528318600001,4.334283096619999,-85.4531323016,301.510378458,run
1694,2011-03-12 14:00:00,1.5564804122799998,-5.17177888234,-2.2434230197,304.997139388,-46.170462311099996,-3.93078731607,-0.657933788659,24.252177631,-130.587419157,300.500671641,walk
1695,2011-03-12 15:00:00,3.99486420181,-8.10495141915,-9.78680194124,305.616922135,123.656297897,-10.936858965499999,0.20581354999200002,9.7357051829,206.046973821,301.097745899,wait
1696,2011-03-12 16:00:00,4.053145517230001,-15.421964302000001,-9.72011758423,293.44013865799997,52.4507435876,14.2217517444,-0.611784707583,52.95483384640001,41.4950703274,301.053365527,run
1697,2011-03-12 17:00:00,4.2999929579,-25.3923793282,-9.653317601749999,306.681241594,4.002951619569999,42.039987434000004,-0.159552272475,7.8806387632,-74.0978036794,301.329685784,walk
1698,2011-03-12 18:00:00,2.2927540545099996,-29.8507708498,-0.294157643566,305.441597291,75.5804245818,-3.2060389518700005,-0.884318255347,51.047516510200005,-61.393232052200005,300.70969255200004,wait
1699,2011-03-12 19:00:00,4.65322196083,-6.8674588850400005,-1.9569753953400002,291.25349697400003,69.2240775669,85.0886247212,-0.810615535382,17.0054802667,-10.883331269300001,301.594639103,run
1701,2011-03-12 21:00:00,4.6722274626499996,-19.2527846062,-8.9799417554,330.801135032,94.11325061299999,26.345727615300003,1.4141295651199999,32.313707025,26.8271401608,301.15932446,run
1706,2011-03-13 02:00:00,2.8277711769,-27.1956939616,-10.83864326,303.134754784,-20.9692934409,76.6431537312,-1.07876220313,28.062622366,-16.513333098900002,300.93252808799997,wait
1707,2011-03-13 03:00:00,2.46212023699,-17.2200082903,-11.1540410896,326.88134975400004,-28.6979086952,-42.4387250255,-0.341456659887,42.4789453631,-14.9672056007,300.62516253900003,wait
1708,2011-03-13 04:00:00,1.29609062825,-4.76410603298,-1.9931665413900004,284.619074464,-66.8258356786,9.79498888362,-1.37610144014,58.0106544504,42.536855079,300.432083604,walk
1709,2011-03-13 05:00:00,1.63415342433,-34.1739118427,-7.470050133689999,299.967940112,-25.4883003275,38.7131570978,0.733357801513,35.3755038228,150.936947904,300.779964597,wait
1710,2011-03-13 06:00:00,1.2473110335100002,-19.8334205339,-2.95035020483,313.859909826,-27.586637955300002,25.272579610999998,-0.100086173309,7.95787113092,55.831173796499996,300.267919273,walk
1711,2011-03-13 07:00:00,1.0963395516299999,-24.3986952414,-2.2536856301,283.053906977,46.716424477,0.957718311814,-0.912119951524,10.0575810666,52.093893059799996,300.193597971,wait
1713,2011-03-13 09:00:00,2.51197502949,-31.9860742202,-0.215030137951,291.812178034,63.9251498446,7.0038874926600005,-0.634991592782,36.412817761999996,134.30086979,300.607984393,run
1714,2011-03-13 10:00:00,0.41594944348499996,-3.12845654801,-5.7084207524199995,307.535343845,-15.318610456300002,46.9179290982,-0.163230414705,15.8222725574,-34.339241978400004,300.185057642,walk
1716,2011-03-13 12:00:00,2.66824538042,-19.5595828803,-6.43562974369,306.48946491099997,54.5724973666,-4.0379327984,0.6629496742450001,19.7911434358,-193.51976240099998,301.082695778,wait
1717,2011-03-13 13:00:00,3.6969389367300005,-1.7859987611700001,-6.78341024913,304.557241122,28.2814136227,22.0361939708,-0.609317549318,6.52861021727,-118.276844685,300.979459705,walk
1718,2011-03-13 14:00:00,2.57696846572,-6.59113685738,-10.0971250987,296.38062602900004,3.55129505736,27.2464098291,-0.492429121935,31.829422705,-26.9827452403,300.522785289,wait
1719,2011-03-13 15:00:00,1.99972961993,-6.75060703647,-5.5539350700400005,311.00250663099996,91.66955545559999,-4.40217221669,1.18426916657,58.2988185682,-42.5102253807,300.713960971,wait
1720,2011-03-13 16:00:00,4.931233912180001,-25.3054105757,-1.72095109497,339.078957126,35.2555023726,-34.2570341757,1.4761092842899999,40.0697586487,-76.4616777653,301.528535567,walk
1721,2011-03-13 17:00:00,0.141213100815,-10.344736033,-7.19137469011,309.28245329,11.1452963334,-97.21021541270001,-0.39147795568599997,50.6299633246,-67.3327835475,300.19572540900003,run
1723,2011-03-13 19:00:00,4.6542748388,-31.6216748983,-4.01144517577,299.509625619,-15.6598480796,-67.7602303588,-1.0532994345,45.0766507218,15.9365300229,301.709596772,walk
1724,2011-03-13 20:00:00,1.95459355751,-2.50511376518,-0.175800069721,306.670555621,35.3889907285,15.500903694100002,-0.439083732934,44.393237408999994,-45.2255675287,300.452206502,run
1725,2011-03-13 21:00:00,1.07232435567,-30.1239320149,-10.9751823694,290.36184398299997,-5.515746136819999,8.78517892459,-0.22908378635499999,14.8913418522,86.1790407523,300.36146059,wait
1726,2011-03-13 22:00:00,3.09606648967,-12.643973621199999,-5.10235745271,291.307037235,84.07209058229999,2.38466793165,0.544495519055,17.1958763869,47.608025005600005,300.678418642,run
1727,2011-03-13 23:00:00,0.889861677351,-17.2445940803,-10.885741506099999,312.412350802,-35.406168379499995,21.947282676900002,0.9221742838529999,16.4849517521,-20.0909361728,300.332386945,run
1729,2011-03-14 01:00:00,1.26966927939,-10.730376706900001,-8.27220673056,302.79899669,-68.2636964684,25.9036904096,0.343360795687,50.7311613043,139.50797025399999,300.412717589,run
1733,2011-03-14 05:00:00,2.67690445865,-32.8872229087,-3.85268641106,300.545146431,48.7998122537,24.053446207399997,0.0263954966915,31.855255844200002,-14.914493363699998,300.756537107,wait
1734,2011-03-14 06:00:00,4.314194902890001,-24.349020254499997,-7.9017127816,296.498949372,-79.7097648178,-42.568755139400004,-0.88099297676,49.0986093001,-96.26887671120001,301.032663355,run
1735,2011-03-14 07:00:00,1.76266284403,-5.450629074959999,-0.36555507548699995,296.460710906,-45.4101684149,29.7542461369,-1.00078234441,23.396568349299997,0.47048788728299995,300.732219831,wait
1736,2011-03-14 08:00:00,4.98942139112,-13.8683055656,-1.61780335713,297.870750685,12.1474696746,-0.133231913027,-1.2584131272499999,4.7034113032,-1.17674919725,301.629082503,wait
1737,2011-03-14 09:00:00,2.16844869702,-20.1381376941,-9.28826069092,299.63504562099996,-9.96834604039,-20.1844183152,-0.9971209835079999,62.07166338890001,48.7008375655,300.655657471,wait
1739,2011-03-14 11:00:00,0.20787116974599998,-18.9420474257,-10.865182640799999,295.957809663,17.4808550638,-48.846706498500005,0.123477672131,9.59967609047,-69.74016597560001,300.393476252,walk
1741,2011-03-14 13:00:00,2.3244381545599997,-31.873959921599997,-2.82052534696,301.65984039299997,-66.7736887697,-27.8858129269,-0.418187098649,13.1117775022,228.842151688,300.563789536,run
1742,2011-03-14 14:00:00,3.67292507025,-1.30957482463,-2.08373472341,279.196683317,-34.0321660217,13.520563145399999,-0.598121694243,56.8510544978,-76.4344699729,301.178980683,walk
1745,2011-03-14 17:00:00,0.255554519131,-18.299917330899998,-8.24819379568,301.151050739,3.0258401132499997,-27.32834874,0.688642262359,44.057355837399996,-248.074077026,299.669187098,walk
1746,2011-03-14 18:00:00,4.60022702705,-11.9249886899,-5.39284279428,320.678676795,101.480811621,-6.23108491903,0.659254397976,36.5703525574,203.912978234,301.238367135,run
1747,2011-03-14 19:00:00,4.63420608951,-22.4951254564,-8.45055854081,287.583594996,69.34773751520001,-16.5262372103,-1.10530003718,2.1637883927,-197.93768909,301.911773609,walk
1748,2011-03-14 20:00:00,2.7599751357700004,-3.6121453571300006,-9.19694243651,302.828354912,-1.95611723022,-15.7995018161,-1.25910256469,23.2306270348,-43.228550023000004,300.485560448,wait
1749,2011-03-14 21:00:00,4.819579443419999,-12.7472209017,-8.99881416108,320.628677546,-16.3342632433,2.46792720662,1.03360444446,56.0429403851,40.767610276,301.596964432,wait
1750,2011-03-14 22:00:00,1.40477768495,-15.0590709938,-3.8977691482999997,316.548607017,4.05485916785,6.00099381238,1.2592511705399998,45.344611012399994,-92.66411395909999,300.443941731,run
1752,2011-03-15 00:00:00,1.98231345026,-8.91468302386,-0.479297095334,299.848569742,-9.10187050481,47.663858200600004,-0.19256008206300002,38.072657255100005,41.1596151941,300.583950001,run
1755,2011-03-15 03:00:00,4.0967919232800005,-24.959134397800003,-6.42042427274,305.433402531,-76.7260428557,-25.8182567055,0.30042330979000004,18.7984709123,131.404049315,301.305654905,walk
1757,2011-03-15 05:00:00,0.20938785149999997,-18.1047047774,-9.78988925981,307.220117984,11.3289686722,-16.799595811099998,-0.16806871048,37.5296851259,-140.576139856,300.034413887,wait
1758,2011-03-15 06:00:00,0.24698192316700002,-25.5789138538,-2.53514315171,293.972703343,3.8807221621599997,-10.4478010964,-0.705563964041,59.700170519,13.8742155029,300.323373952,run
1759,2011-03-15 07:00:00,0.7522751418379999,-9.91628359123,-1.4686082709000001,288.798669703,-0.96526120755,-23.1458409679,-1.4992512070200001,32.4107000767,84.3891942641,300.034809569,walk
